Station Name,Address,Latitude,Longitude,Connector Type,Quantity,Type,Unnamed: 7,street_name,zip_code
AMS-3109,54a Koningslaan 1075 AE,52.35543,4.861579,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Koningslaan,1075 AE
AMS-2981,22 Schaarbeekstraat 1066 WH,52.34303,4.808442,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Schaarbeekstraat,1066 WH
AMS-2902,3 M. Berdenis van Berlekomstraat 1103 DP,52.31973,4.963949,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,M. Berdenis van Berlekomstraat,1103 DP
AMS-3110,18II Oranje Nassaulaan 1075 AN,52.35439,4.861476,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Oranje Nassaulaan,1075 AN
AMS-3075,16II Bouvigne 1083 BN,52.32639,4.885044,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Bouvigne,1083 BN
AMS-2893,9 Klaas Katerstraat 1069 RN,52.35064,4.796237,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Klaas Katerstraat,1069 RN
AMS-2850,75HS Archimedesweg 1098 JM,52.35572,4.939661,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Archimedesweg,1098 JM
AMS-2849,40 Newtonstraat 1098 HE,52.35574,4.936002,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Newtonstraat,1098 HE
AMS-3347,471C Molukkenstraat 1095 BJ,52.35961,4.940792,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Molukkenstraat,1095 BJ
AMS-3120,2I Hemonylaan 1074 BE,52.35709,4.899857,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Hemonylaan,1074 BE
AMS-3317,8 Torricellistraat 1097 PB,52.34318,4.923262,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Torricellistraat,1097 PB
AMS-3206,124 Postjesweg 1057 EH,52.3644,4.850885,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Postjesweg,1057 EH
AMS-2732,181 Rijswijkstraat 1062 XP,52.34978,4.837668,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Rijswijkstraat,1062 XP
AMS-3152,1DII Planciusstraat 1013 MD,52.38603,4.884351,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Planciusstraat,1013 MD
AMS-2922,98HS Chasséstraat 1057 JK,52.37019,4.861205,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Chasséstraat,1057 JK
AMS-2772,441 Hoofdweg 1056 DE,52.37385,4.847955,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Hoofdweg,1056 DE
AMS-3342,2HS James Wattstraat 1097 DM,52.35036,4.92294,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,James Wattstraat,1097 DM
AMS-2744,76 Vätternkade 1060 PK,52.34935,4.781953,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Vätternkade,1060 PK
AMS-2991,131 Kortrijk 1066 TB,52.34301,4.802356,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Kortrijk,1066 TB
AMS-2942,88 Pieter Calandlaan 1068 NP,52.35462,4.811784,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Pieter Calandlaan,1068 NP
AMS-2928,162I Van Spilbergenstraat 1057 RR,52.36876,4.850952,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Van Spilbergenstraat,1057 RR
AMS-2734,136 Johan Jongkindstraat 1062 DJ,52.35952,4.8354,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Johan Jongkindstraat,1062 DJ
AMS-3262,2 Krijn Taconiskade 1087 HV,52.35254,5.002866,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Krijn Taconiskade,1087 HV
AMS-3031,179I Weesperzijde 1097 DW,52.34622,4.914571,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Weesperzijde,1097 DW
AMS-2999,195 Ruimzicht 1068 CT,52.36174,4.808726,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Ruimzicht,1068 CT
AMS-3340,49HS Ternatestraat 1095 VJ,52.3655,4.94414,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Ternatestraat,1095 VJ
AMS-3004,41II Linnaeushof 1098 KM,52.35266,4.933916,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Linnaeushof,1098 KM
AMS-3101,623 Oranje Nassaulaan 1075 AS,52.35475,4.857198,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Oranje Nassaulaan,1075 AS
AMS-2723,7 Pennyhof 1060 SM,52.34752,4.788394,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Pennyhof,1060 SM
AMS-3301,51II Stadhouderskade 1072 AA,52.35968,4.887572,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Stadhouderskade,1072 AA
AMS-3290,94I Linnaeusparkweg 1098 EJ,52.35329,4.935024,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Linnaeusparkweg,1098 EJ
AMS-3327,340 Middenweg 1097 TZ,52.34369,4.946175,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Middenweg,1097 TZ
AMS-2757,11 Hof van Versailles 1064 NX,52.36856,4.833048,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Hof van Versailles,1064 NX
AMS-2758,83 Krijn Breurstraat 1064 SZ,52.37857,4.821842,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Krijn Breurstraat,1064 SZ
AMS-3260,418 Krijn Taconiskade 1087 HW,52.35344,5.006396,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Krijn Taconiskade,1087 HW
AMS-3009,52I Copernicusstraat 1098 JJ,52.35521,4.93818,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Copernicusstraat,1098 JJ
AMS-2932,40 Professor R. Casimirstraat 1068 SK,52.35145,4.809112,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Professor R. Casimirstraat,1068 SK
AMS-3321,44 Anton Constandsestraat 1097 HX,52.34696,4.922104,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Anton Constandsestraat,1097 HX
AMS-3003,35HS Wethouder Frankeweg 1098 KX,52.35197,4.937024,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Wethouder Frankeweg,1098 KX
AMS-3114,198VI Valeriusstraat 1075 GJ,52.35235,4.862029,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Valeriusstraat,1075 GJ
AMS-2754,249 Comeniusstraat 1065 BP,52.35907,4.830241,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Comeniusstraat,1065 BP
AMS-2839,58 Pisuissehof 1068 GC,52.35289,4.813623,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Pisuissehof,1068 GC
AMS-2978,4I Jan van Duivenvoordestraat 1067 XM,52.3784,4.803369,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Jan van Duivenvoordestraat,1067 XM
AMS-3334,38 Stephensonstraat 1097 BA,52.34962,4.918563,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Stephensonstraat,1097 BA
AMS-2907,346-350 Geerdinkhof 1103 RC,52.32749,4.982343,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Geerdinkhof,1103 RC
AMS-3146,202E Lutmastraat 1074 VA,52.35168,4.904761,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Lutmastraat,1074 VA
AMS-3100,19 Waldeck Pyrmontlaan 1075 BT,52.3534,4.857683,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Waldeck Pyrmontlaan,1075 BT
AMS-3177,46III Olympiaplein 1076 AD,52.34884,4.865201,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Olympiaplein,1076 AD
AMS-2821,13 Gabriėl Metsustraat 1071 DZ,52.35592,4.883195,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Gabriėl Metsustraat,1071 DZ
AMS-2911,81 Claus van Amsbergstraat 1102 AZ,52.31892,4.959211,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Claus van Amsbergstraat,1102 AZ
AMS-3117,46h Koninginneweg 1075 EA,52.35408,4.865577,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Koninginneweg,1075 EA
AMS-2941,34III Schoonboomstraat 1069 BJ,52.36212,4.791437,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Schoonboomstraat,1069 BJ
AMS-3214,33II Banstraat 1071 JW,52.35445,4.874444,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Banstraat,1071 JW
AMS-3079,21 Weerdestein 1083 GA,52.33094,4.889197,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Weerdestein,1083 GA
AMS-3254,2 Sibogastraat 1094 SM,52.35839,4.936567,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Sibogastraat,1094 SM
AMS-3033,179 Niasstraat 1095 SC,52.36517,4.94239,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Niasstraat,1095 SC
AMS-3330,18HS Cornelis Drebbelstraat 1097 AL,52.35355,4.927825,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Cornelis Drebbelstraat,1097 AL
AMS-2826,32 Paulus Potterstraat 1071 DB,52.35874,4.880066,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Paulus Potterstraat,1071 DB
AMS-2919,11III Emmastraat 1071 JA,52.35397,4.869186,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Emmastraat,1071 JA
AMS-3077,Van Boshuizenstraat 1083 BA,52.32483,4.886127,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Boshuizenstraat,1083 BA
AMS-2383,118 Ottho Heldringstraat 1066 XX,52.35042,4.83202,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Ottho Heldringstraat,1066 XX
AMS-2737,194 Burgemeester de Vlugtlaan 1063 BT,52.38177,4.821308,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Burgemeester de Vlugtlaan,1063 BT
AMS-3526,29B Schinkelhavenstraat 1075 VP,52.35427,4.853975,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Schinkelhavenstraat,1075 VP
AMS-3345,2B Semarangstraat 1095 GC,52.36188,4.943595,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Semarangstraat,1095 GC
AMS-3221,92HS De Lairessestraat 1071 PJ,52.35375,4.87238,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,De Lairessestraat,1071 PJ
AMS-3166,2 IJsbaanpad 1076 CV,52.3414,4.856462,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,IJsbaanpad,1076 CV
AMS-3227,69 Johannes Verhulststraat 1071 NJ,52.35481,4.873907,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Johannes Verhulststraat,1071 NJ
AMS-3252,13HS Borneostraat 1094 CE,52.36506,4.935251,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Borneostraat,1094 CE
AMS-3007,110HS Hogeweg 1098 CJ,52.35643,4.935248,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Hogeweg,1098 CJ
AMS-2385,126 Ottho Heldringstraat 1066 XX,52.35059,4.831992,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Ottho Heldringstraat,1066 XX
AMS-3027,14 Renooiplein 1107 EA,52.29458,4.975595,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Renooiplein,1107 EA
AMS-2914,71 Huntum 1102 JC,52.3072,4.96136,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Huntum,1102 JC
AMS-2896,117 Boymansweg 1064 WS,52.36427,4.830217,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Boymansweg,1064 WS
AMS-3029,Wethouder Driessenstraat 1107 XM,52.29148,4.984486,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Driessenstraat,1107 XM
AMS-3358,8 Wedderborg 1082 TA,52.33431,4.873211,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Wedderborg,1082 TA
AMS-2830,465 Maldenhof 1106 EN,52.30363,4.969635,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Maldenhof,1106 EN
AMS-2831,131 Maldenhof 1106 ED,52.30467,4.966727,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Maldenhof,1106 ED
AMS-3021,30 Wisseloordplein 1106 MH,52.29768,4.9881,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Wisseloordplein,1106 MH
AMS-2916,232 Hakfort 1102 LA,52.30567,4.957678,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Hakfort,1102 LA
AMS-2854,68HS Archimedesplantsoen 1098 KG,52.35334,4.944018,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Archimedesplantsoen,1098 KG
AMS-3218,1402 Van Baerlestraat 1071 BE,52.3545,4.880833,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Van Baerlestraat,1071 BE
AMS-3172,40I Hectorstraat 1076 PS,52.34404,4.865561,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Hectorstraat,1076 PS
AMS-3171,27 Agamemnonstraat 1076 LP,52.34461,4.863806,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Agamemnonstraat,1076 LP
AMS-2823,87HS Johannes Vermeerstraat 1071 DP,52.35678,4.884081,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Johannes Vermeerstraat,1071 DP
AMS-3322,Rozenburglaan 1097 HK,52.34024,4.937693,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,,1097 HK
AMS-2864,126 Admiralengracht 1057 GD,52.369,4.857695,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Admiralengracht,1057 GD
AMS-2799,2 Boy Edgarstraat 1066 GS,52.34286,4.825299,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Boy Edgarstraat,1066 GS
AMS-2838,579 Oeverpad 1068 PM,52.36321,4.80859,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Oeverpad,1068 PM
AMS-3244,72 Van Eeghenstraat 1071 GK,52.35761,4.872886,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Van Eeghenstraat,1071 GK
AMS-3292,40III Hogeweg 1098 CD,52.35508,4.932913,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Hogeweg,1098 CD
AMS-3008,84IV Hogeweg 1098 CH,52.35643,4.935248,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Hogeweg,1098 CH
AMS-2874,28 Voltaplein 1098 NR,52.35286,4.941544,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Voltaplein,1098 NR
AMS-2867,167III Baarsjesweg 1057 HN,52.36871,4.863373,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Baarsjesweg,1057 HN
AMS-2934,897 Pieter Calandlaan 1069 SC,52.35167,4.799536,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Pieter Calandlaan,1069 SC
AMS-2764,170 Zwanebloemlaan 1087 EP,52.35448,4.99341,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Zwanebloemlaan,1087 EP
AMS-2982,40 Schaarbeekstraat 1066 WH,52.34301,4.805537,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Schaarbeekstraat,1066 WH
AMS-3182,23E Baarsstraat 1075 RV,52.35,4.854745,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Baarsstraat,1075 RV
AMS-2845,2 Namenhof 1066 HX,52.34352,4.817913,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Namenhof,1066 HX
AMS-4044,72 Hestiastraat 1076 DK,52.34562,4.855931,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Hestiastraat,1076 DK
AMS-3247,163III Van Eeghenstraat 1071 GC,52.35658,4.8701,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Van Eeghenstraat,1071 GC
