Station Name,Address,Latitude,Longitude,Connector Type,Quantity,Type,street_name
Overschiestraat  61,61 Overschiestraat 1062 XD,52.34515,4.839888,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Overschiestraat
De Entree 500,236 De Entree 1101 EE,52.30996,4.940993,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,De Entree
De Entree 500,244b De Entree 1101 EE,52.3099,4.941052,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,De Entree
De Entree 500,226 De Entree 1101 EE,52.31056,4.940591,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,De Entree
Burgemeester Stramanweg 101,102h Burgemeester Stramanweg 1101 AA,52.30898,4.930137,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Burgemeester Stramanweg
Karspeldreef  8,Karspeldreef 1101 CS,52.30647,4.951225,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,
Aambeeldstraat 8,30 Aambeeldstraat 1021 KB,52.384,4.928321,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Aambeeldstraat
Amsteldijk 878,878 Amsteldijk 1079 LN,52.33377,4.903517,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Amsteldijk
Australiėhavenweg 21,Weg zonder naam 1045,52.41898,4.790806,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Weg zonder naam
Solitudolaan 188,188 Solitudolaan 1096 DS,52.34157,4.920976,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Solitudolaan
Apollolaan 15,15 Apollolaan 1077 AB,52.34868,4.882338,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Apollolaan
Conakryweg 4 a,4 Conakryweg 1047 HS,52.40002,4.754184,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Conakryweg
Conakryweg 4 b,4 Conakryweg 1047 HS,52.40002,4.754184,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Conakryweg
Keienbergweg 56,60 Keienbergweg 1101 GC,52.30664,4.934018,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Keienbergweg
Computerweg 21,1 Plotterstraat 1033 RX,52.40662,4.889004,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Plotterstraat
D.L. Hudigstraat 29,27 D.L. Hudigstraat 1019 TR,52.37287,4.9403,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,D.L. Hudigstraat
Gustav Mahlerlaan 900,885 Gustav Mahlerlaan 1082 MK,52.33644,4.870141,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Gustav Mahlerlaan
Apollolaan 150,138 Apollolaan 1077 BG,52.35141,4.872049,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Apollolaan
Apollolaan 150,138 Apollolaan 1077 BG,52.35141,4.872049,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Apollolaan
Science Park 5051,30 Kuiperbergweg 1101 AG,52.30113,4.938941,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Kuiperbergweg
Burgemeester Stramanweg 101,100B Burgemeester Stramanweg 1101 EM,52.30699,4.930656,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Burgemeester Stramanweg
Aziėhavenweg 18,18 Aziėhavenweg 1046 BK,52.39997,4.784723,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Aziėhavenweg
Lobo Braakensiekstraat 78,78 Lobo Braakensiekstraat 1065 HP,52.35394,4.820876,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Lobo Braakensiekstraat
Herman Gorterstraat 8,7 Muzenplein 1077 WC,52.34722,4.884792,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Muzenplein
Amstel 93,14I Prins Hendriklaan 1075 BB,52.35441,4.864072,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Prins Hendriklaan
Cannenburg 20,27 Cannenburg 1081 GV,52.33061,4.865852,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Cannenburg
Rini Ottehof 16,26 Rini Ottehof 1087 LR,52.34792,5.010562,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Rini Ottehof
C van Eesterenlaan 400,256 C. van Eesterenlaan 1019 JR,52.37048,4.938154,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,C. van Eesterenlaan
Sarphatistraat 104,51 Spinozastraat 1018 HJ,52.36155,4.911562,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Spinozastraat
Keizersgracht 223A,223A Keizersgracht 1016 DV,52.37271,4.88531,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Keizersgracht
Keizersgracht 223A,223A Keizersgracht 1016 DV,52.37271,4.88531,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Keizersgracht
Stichtstraat 47,47 Stichtstraat 1079 RC,52.33869,4.898504,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Stichtstraat
Nico Jessekade 183,5 Peter Martensstraat 1087 NA,52.34598,5.0087,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Peter Martensstraat
Dennenhof 9,5 Zwenkgrasstraat 1087 SG,52.34644,5.000425,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Zwenkgrasstraat
Bakhuizen van den Brinkhof 43,44 Bakhuizen van Den Brinkhof 1065 BA,52.36185,4.822799,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Bakhuizen van Den Brinkhof
Nova Zemblastraat 572 1,246 Nova Zemblastraat 1013 RP,52.39052,4.881688,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Nova Zemblastraat
Prinses Marijkestraat 20,Minervapad 1077,52.34307,4.87307,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Minervapad
Eef Kamerbeekstraat 144,1c Rie Mastenbroekstraat 1095 MJ,52.37382,4.964188,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Rie Mastenbroekstraat
Hullenbergweg 250,252 Hullenbergweg 1101 BV,52.30449,4.951722,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Hullenbergweg
Meibergdreef 1,9 Meibergdreef 1105 AZ,52.29484,4.95771,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Meibergdreef
Maroastraat 8,10 Maroastraat 1060,52.35622,4.76726,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Maroastraat
Processorstraat 17,26 Processorstraat 1033 NZ,52.41619,4.871401,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Processorstraat
Processorstraat 17,26 Processorstraat 1033 NZ,52.41619,4.871401,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Processorstraat
Overschiestraat 170,260 Voorburgstraat 1062 HA,52.34832,4.837642,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Voorburgstraat
Droogbak 1A,2H Droogbak 1013 GE,52.37967,4.894154,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Droogbak
Solitudolaan 192 null,218 Solitudolaan 1096 DS,52.34153,4.921011,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Solitudolaan
Overheulestraat  234,115 Fred. Roeskestraat 1076 EE,52.34063,4.858677,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Fred. Roeskestraat
Stocking Fen Rd Unit 19,115 Fred. Roeskestraat 1076 EE,52.34063,4.858677,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Fred. Roeskestraat
Eusebiusbuitensingel  66,115 Fred. Roeskestraat 1076 EE,52.34063,4.858677,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Fred. Roeskestraat
Overschiestraat   61,172a Overschiestraat 1062 XK,52.34663,4.838709,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Overschiestraat
Overschiestraat 61,172a Overschiestraat 1062 XK,52.34663,4.838709,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Overschiestraat
Geerdinkhof  208,210 Geerdinkhof 1103 PX,52.32575,4.984056,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Geerdinkhof
Conakryweg 1,1a Conakryweg 1047 HS,52.39897,4.754219,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Conakryweg
Naritaweg 1  null,5 Naritaweg 1043 BP,52.38732,4.835215,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Naritaweg
Kontichsesteenweg 25,115 Fred. Roeskestraat 1076 EE,52.34063,4.858677,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Fred. Roeskestraat
Mariahoevepad 3,3 Mariahoevepad 1035 PX,52.41144,4.905394,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Mariahoevepad
stadhouderskade  84,83C Stadhouderskade 1073 AT,52.35774,4.893314,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Stadhouderskade
Processorstraat 17,26 Processorstraat 1033 NZ,52.41619,4.871401,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Processorstraat
Processorstraat 17,26 Processorstraat 1033 NZ,52.41619,4.871401,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Processorstraat
Bullewijkpad 6,6E Karspeldreef 1101 CJ,52.30477,4.949036,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Karspeldreef
John Blankensteinstraat 147,147 John Blankensteinstraat 1095,52.37343,4.969291,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,John Blankensteinstraat
Kabelweg  47,47 Kabelweg 1014 BA,52.39295,4.845209,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Kabelweg
Hendricus Antonius Henriėtstraat 20,22I Louis Apolstraat 1061 VJ,52.36737,4.839252,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Louis Apolstraat
Kabelweg  45,45 Kabelweg 1014 BA,52.39344,4.846099,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Kabelweg
Akerpolderstraat 4,17 Akerpolderstraat 1066 ET,52.34191,4.796763,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Akerpolderstraat
Burgemeester Dalleustraat 7,115 Fred. Roeskestraat 1076 EE,52.34063,4.858677,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Fred. Roeskestraat
IJsbaanpad 1,11 IJsbaanpad 1076 CV,52.34091,4.854322,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,IJsbaanpad
Vondelstraat 89 89,91 Vondelstraat 1054 GM,52.36042,4.871098,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Vondelstraat
Capriweg  32,32 Capriweg 1044 AL,52.41684,4.805429,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Capriweg
Noorderstraat  42,42 Noorderstraat 1017 TV,52.36125,4.893325,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Noorderstraat
London Road 77-87,115 Fred. Roeskestraat 1076 EE,52.34063,4.858677,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Fred. Roeskestraat
Olympisch stadion 14,22 Olympisch Stadion 1076 DE,52.34351,4.854067,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Olympisch Stadion
driemondweg 21,21 Driemondweg 1108 AA,52.3055,5.005888,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Driemondweg
Wibautstraat 129 129,5 Platanenweg 1091 KR,52.35434,4.913218,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Platanenweg
Olympisch stadion 10,18 s108 1076 CM,52.34408,4.855779,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,s108
maltaweg 3,3 Maltaweg 1044 AH,52.40664,4.807053,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Maltaweg
Landsmeerderdijk 54,54 Landsmeerderdijk 1035 PX,52.41361,4.900661,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Landsmeerderdijk
Meibergdreef 31,85 Meibergdreef 1105 AZ,52.29301,4.955804,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Meibergdreef
Omval,587 Omval 1096 HT,52.34463,4.915447,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Omval
Paasheuvelweg 3,9A Paasheuvelweg 1105 BE,52.29925,4.952609,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Paasheuvelweg
Leo Smitstraat  5A,8 Leo Smitstraat 1082 MV,52.33571,4.874872,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Leo Smitstraat
Jollemanhof 21,21 Jollemanhof 1019 GW,52.37688,4.921396,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Jollemanhof
Van der Palmkade 110,159 Van der Palmkade 1051 RJ,52.38054,4.872065,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Van der Palmkade
P.E. Tegelbergplein 22,22 P.E. Tegelbergplein 1019 TA,52.37361,4.948914,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,P.E. Tegelbergplein
Back-Upstraat 7,4 Back-Upstraat 1033 NX,52.41344,4.872348,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Back-Upstraat
Zuiderakerweg 52,48 Zuiderakerweg 1069 MJ,52.34848,4.790862,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Zuiderakerweg
Zekeringstraat 50,103 Zekeringstraat 1014 BT,52.39702,4.847873,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Zekeringstraat
Moermanskkade 107,107 Moermanskkade 1013 BC,52.39935,4.871456,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Moermanskkade
Beethovenstraat 200,31 Prinses Irenestraat 1077 WV,52.34161,4.876087,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Prinses Irenestraat
Moermanskkade 113,307 Moermanskkade 1013 BC,52.39971,4.871358,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Moermanskkade
ndsm-straat 10,12 NDSM-Straat 1033 SB,52.40395,4.888103,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,NDSM-Straat
Koningin Wilhelminaplein 30,192 Koningin Wilhelminaplein 1062 KS,52.35366,4.83966,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Koningin Wilhelminaplein
Klokkenbergweg 29,35 Klokkenbergweg 1101 AK,52.30085,4.938051,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Klokkenbergweg
Olympisch stadion 15,15 Olympisch Stadion 1076 DE,52.34419,4.853204,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Olympisch Stadion
Olympisch stadion 5,5 Olympisch Stadion 1076 DE,52.34304,4.8543,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Olympisch Stadion
Tafelbergweg 47,Tafelbergweg 1105,52.28885,4.958683,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Tafelbergweg
Olympisch stadion 25,25 Olympisch Stadion 1076 DE,52.34355,4.85309,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Olympisch Stadion
Maroastraat 79,103 Maroastraat 1060 LG,52.35637,4.765734,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Maroastraat
Science Park 118,118 Science Park 1012 WX,52.35706,4.950921,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Science Park
Stadhouderskade 155HS,6II Amsteldijk 1074 HP,52.35736,4.904484,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Amsteldijk
Slego 1,Slego 1046 BM,52.39472,4.789534,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,
Rijnsburgstraat 9-11 17I,9 Jaagpad 1059 BN,52.34017,4.845663,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Jaagpad
Fred. Roeskestraat 99,97d Fred. Roeskestraat 1076 EC,52.34095,4.863085,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Fred. Roeskestraat
Paulus Potterstraat 2,3C Jan Luijkenstraat 1071 CJ,52.35993,4.882657,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Jan Luijkenstraat
Wibautstraat 200,200RI Wibautstraat 1091 GS,52.35225,4.913481,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Wibautstraat
Slego 1,1 Slego 1046 BM,52.39422,4.787296,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Slego
Kabelweg  47,47 Kabelweg 1014 BA,52.39295,4.845209,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Kabelweg
christan neefestraat 2,2 Christian Neefestraat 1077 WZ,52.34016,4.877687,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Christian Neefestraat
Van Weerden Poelmanweg 220,Etnastraat 1060,52.35718,4.765816,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Etnastraat
strawinskylaan null,1057 Strawinskylaan 1077 XX,52.34043,4.876038,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Strawinskylaan
korte ouderkerkerdijk 7,7 Korte Ouderkerkerdijk 1096 GB,52.33992,4.91718,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Korte Ouderkerkerdijk
korte ouderkerkerdijk 7,7 Korte Ouderkerkerdijk 1096 GB,52.33992,4.91718,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Korte Ouderkerkerdijk
korte ouderkerkerdijk 7,7 Korte Ouderkerkerdijk 1096 GB,52.33992,4.91718,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Korte Ouderkerkerdijk
Anthony Fokkerweg 2,351 Anthony Fokkerweg 1182 DB,52.34531,4.845107,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Anthony Fokkerweg
Naritaweg 165,68 Barajasweg 1043 CP,52.38624,4.833466,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Barajasweg
Anthony Fokkerweg 2,351 Anthony Fokkerweg 1182 DB,52.34531,4.845107,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Anthony Fokkerweg
Poeldijkstraat 387,263 Poeldijkstraat 1059 VC,52.34998,4.844214,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Poeldijkstraat
Jachthavenweg 130,126-130 Jachthavenweg 1081 KJ,52.33488,4.854262,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Jachthavenweg
Olympisch stadion 3,9 Olympisch Stadion 1076 DE,52.34299,4.854286,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Olympisch Stadion
Jacob van ettenstraat null,115 Fred. Roeskestraat 1076 EE,52.34063,4.858677,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Fred. Roeskestraat
Revaleiland 448,403 Revaleiland 1013 AX,52.39414,4.880662,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Revaleiland
Revaleiland 448,403 Revaleiland 1013 AX,52.39414,4.880662,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Revaleiland
Narva-eiland 4AB,133 Narva-eiland 1014 ZJ,52.39318,4.88126,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Narva-eiland
Ouderkerkerdijk 176,176 Ouderkerkerdijk 1096 CR,52.32676,4.898376,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Ouderkerkerdijk
Pauwenpad 1,222 Wibautstraat 1097 DN,52.34956,4.916677,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Wibautstraat
Rie Mastenbroekstraat 9,9 Rie Mastenbroekstraat 1095,52.37412,4.964635,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Rie Mastenbroekstraat
Omval 91,91 Omval 1096 AA,52.34524,4.915441,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Omval
Street 1,119 Fred. Roeskestraat 1076 ED,52.34083,4.858975,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Fred. Roeskestraat
Kees Schererhof,5 Kees Schererhof 1087 NE,52.34699,5.01152,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Kees Schererhof
Transformatorweg  38-72,64 Transformatorweg 1014 AK,52.39228,4.848645,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Transformatorweg
Andries Copierstraat,74 Andries Copierstraat 1061 SE,52.36703,4.83698,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Andries Copierstraat
Ookmeerweg 501,39 Maroastraat 1060 LG,52.35485,4.768739,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Maroastraat
Fred. Roeskestraat 115,115 Fred. Roeskestraat 1076 EE,52.34063,4.858677,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Fred. Roeskestraat
Elbaweg 10,10 Elbaweg 1044 AD,52.41467,4.809461,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Elbaweg
Deccaweg 30,33 Deccaweg 1042 AE,52.40185,4.838341,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Deccaweg
Fred Roeskastraat 115,115 Fred. Roeskestraat 1076 EE,52.34063,4.858677,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Fred. Roeskestraat
Zuiderzeepark 57,11 Monnikendammerweg 1023 EA,52.38684,4.949538,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Monnikendammerweg
Hogehilweg 4,4-8 Hogehilweg 1101 CC,52.30599,4.946537,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Hogehilweg
Arlandaweg 88,Arlandaweg 1043 EX,52.38599,4.836963,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,
H.J.E. Wenckebachweg 141,80a Duivendrechtsekade 1096 AH,52.33767,4.934861,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Duivendrechtsekade
Driemondweg 21,21 Driemondweg 1108 AA,52.3055,5.005888,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Driemondweg
Nieuwe Achtergracht 100,100 Nieuwe Achtergracht 1018 XZ,52.36247,4.909097,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Nieuwe Achtergracht
Paasheuvelweg 24,20E Paasheuvelweg 1105 BJ,52.29706,4.951633,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Paasheuvelweg
Nieuwe Achtergracht 100,100 Nieuwe Achtergracht 1018 XZ,52.36247,4.909097,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Nieuwe Achtergracht
Hogehilweg 4,Hondsrugweg 1101 BK,52.30658,4.945063,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,
Moermanskkade 500,520 Moermanskkade 1013 BE,52.39958,4.869974,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Moermanskkade
Annefrankstraat 220,236 Anne Frankstraat 1011 MP,52.36963,4.908618,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Anne Frankstraat
Karspeldreef 8,Karspeldreef 1101 CS,52.30647,4.951225,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,
Gustav Mahlerlaan 115,419 Gustav Mahlerlaan 1082 MT,52.33654,4.872881,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Gustav Mahlerlaan
Zekeringstraat 46,103 Zekeringstraat 1014 BT,52.39702,4.847873,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Zekeringstraat
Piet Heinkade 59,93 Piet Heinkade 1019 BR,52.37739,4.917342,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Piet Heinkade
Wibautstraat 129 129,191-171 Vrolikstraat 1091,52.35528,4.914195,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,Vrolikstraat
KNSM-Laan 749,670 KNSM-Laan 1019 LS,52.37704,4.945218,N/A,N/A,Regular Public & Semi-Public Charging Points (AC):,KNSM-Laan
